# LSR ANF raster plot
5 0 50     52.040
11 2 112     58.880
12 7 127     15.840
18 3 183     58.580
18 5 185    135.020
19 6 196     69.520
20 2 202    148.480
20 7 207    138.080
20 9 209     97.500
21 0 210     20.020
21 0 210    157.480
21 2 212     77.460
21 4 214     15.480
22 0 220    120.460
22 3 223    126.360
23 4 234    106.260
24 0 240     98.180
24 2 242     13.760
24 5 245    135.220
24 7 247    110.340
24 7 247    117.380
24 8 248     84.800
25 0 250    155.340
25 1 251    138.680
25 2 252    127.820
25 4 254    136.140
25 5 255     78.740
25 7 257     76.700
25 7 257    145.740
25 8 258     18.760
25 8 258    147.400
26 1 261     37.560
26 1 261    139.660
26 2 262    149.180
26 3 263     67.120
26 3 263    116.160
26 5 265     75.660
26 5 265    146.760
26 8 268     27.780
26 9 269     27.660
26 9 269    157.680
27 0 270    149.220
27 1 271    147.680
27 1 271    157.540
27 2 272     97.620
27 2 272    117.140
27 4 274     80.160
27 5 275    108.100
27 7 277     16.580
27 8 278     40.680
27 8 278     77.680
27 9 279     35.220
27 9 279     67.180
27 9 279    107.140
27 9 279    130.300
28 1 281    128.640
28 1 281    146.120
28 2 282     86.920
28 2 282     95.120
28 3 283    158.600
28 4 284     65.560
28 5 285     21.200
28 5 285    106.020
28 6 286    128.220
28 7 287     26.120
28 7 287     39.140
28 7 287     70.660
28 7 287     99.620
28 7 287    106.580
28 7 287    136.540
28 8 288     36.120
28 8 288     78.120
28 9 289    106.680
29 0 290     42.860
29 0 290     76.480
29 0 290    117.540
29 1 291     21.020
29 1 291     85.580
29 1 291    150.100
29 2 292     17.640
29 2 292     38.020
29 2 292    128.460
29 3 293    136.940
29 3 293    149.560
29 4 294     24.100
29 4 294     51.580
29 4 294     72.160
29 5 295     68.600
29 5 295    142.800
29 6 296     38.960
29 6 296     68.020
29 6 296    149.600
29 7 297     39.480
29 7 297     76.100
29 7 297    137.120
29 8 298     41.200
29 8 298    105.520
29 9 299     77.000
29 9 299    138.620
29 9 299    150.000
30 0 300     14.500
30 1 301     78.880
30 1 301    138.980
30 2 302     37.900
30 2 302    147.940
30 3 303     90.600
30 3 303    148.520
30 4 304     49.420
30 4 304     67.420
30 4 304     79.900
30 4 304    125.540
30 4 304    158.940
30 5 305     82.060
30 6 306     38.960
30 6 306     59.880
30 6 306     64.460
30 6 306     67.420
30 6 306     98.420
30 7 307     40.880
30 8 308     64.880
30 8 308    137.480
30 9 309    110.480
30 9 309    148.560
31 0 310     18.820
31 0 310     55.460
31 0 310     76.420
31 0 310    105.340
31 0 310    150.440
31 1 311     28.900
31 1 311    130.420
31 2 312     49.020
31 2 312     56.420
31 2 312     87.440
31 2 312     90.900
31 2 312    149.940
31 2 312    156.040
31 3 313     15.960
31 3 313     20.080
31 3 313     25.420
31 3 313     46.400
31 3 313     74.860
31 3 313    139.400
31 4 314     19.460
31 4 314     37.460
31 4 314    128.360
31 5 315     16.260
31 5 315     32.580
31 5 315     51.900
31 5 315     64.980
31 5 315     80.400
31 5 315     84.940
31 5 315    111.460
31 5 315    134.800
31 6 316     91.580
31 6 316    120.440
31 6 316    128.840
31 6 316    140.380
31 6 316    147.900
31 7 317     20.500
31 7 317     66.820
31 7 317     98.480
31 7 317    118.400
31 7 317    134.920
31 7 317    156.840
31 8 318     47.960
31 8 318     68.880
31 8 318    104.880
31 8 318    121.480
31 8 318    127.560
31 9 319     86.980
31 9 319    117.000
31 9 319    128.940
31 9 319    138.480
32 0 320     76.220
32 0 320     91.900
32 0 320    119.860
32 0 320    148.280
32 0 320    155.920
32 1 321     16.200
32 1 321     66.280
32 1 321     78.800
32 1 321    115.880
32 1 321    127.760
32 2 322     37.280
32 2 322     58.400
32 2 322     81.260
32 2 322     88.240
32 2 322    101.900
32 2 322    118.200
32 2 322    131.900
32 2 322    134.720
32 2 322    159.960
32 3 323     22.380
32 3 323     39.420
32 3 323     51.280
32 3 323     66.840
32 3 323    109.320
32 4 324     15.860
32 4 324     19.940
32 4 324     58.820
32 4 324     87.360
32 4 324    157.740
32 5 325     26.300
32 5 325     35.920
32 5 325     42.820
32 5 325     69.780
32 5 325    154.880
32 6 326     25.760
32 6 326     40.860
32 6 326     67.280
32 6 326     76.920
32 6 326    130.760
32 6 326    160.320
32 7 327     35.800
32 7 327     47.820
32 7 327     60.440
32 7 327    101.820
32 7 327    151.420
32 8 328     16.320
32 8 328     75.240
32 8 328     81.800
32 8 328    137.820
32 9 329     15.780
32 9 329     41.860
32 9 329    145.880
33 0 330     45.680
33 0 330     57.920
33 0 330     79.820
33 0 330     93.240
33 0 330    125.700
33 0 330    142.240
33 0 330    146.820
33 1 331     15.360
33 1 331     22.260
33 1 331     99.680
33 1 331    108.640
33 1 331    126.680
33 2 332     30.680
33 2 332     51.200
33 2 332     62.700
33 2 332     79.760
33 2 332     91.220
33 2 332    148.820
33 3 333     43.820
33 3 333     62.680
